Tabelle: 12411-0017
Bevölkerung: Kreise, Stichtag, Altersgruppen;;;;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Altersgruppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;unter 3 Jahre;;3 bis unter 6 Jahre;;6 bis unter 10 Jahre;;10 bis unter 15 Jahre;;15 bis unter 18 Jahre;;18 bis unter 20 Jahre;;20 bis unter 25 Jahre;;25 bis unter 30 Jahre;;30 bis unter 35 Jahre;;35 bis unter 40 Jahre;;40 bis unter 45 Jahre;;45 bis unter 50 Jahre;;50 bis unter 55 Jahre;;55 bis unter 60 Jahre;;60 bis unter 65 Jahre;;65 bis unter 75 Jahre;;75 Jahre und mehr;;Insgesamt;
;05382;Rhein-Sieg-Kreis;15937;e;17483;e;24110;e;29193;e;18042;e;12076;e;29753;e;31004;e;35109;e;38058;e;38758;e;35547;e;41779;e;52571;e;48502;e;70314;e;67047;e;605283;e
;05512;Bottrop, kreisfreie Stadt;3195;e;3416;e;4500;e;5177;e;3166;e;2142;e;5747;e;6374;e;7512;e;7611;e;7296;e;6810;e;8061;e;9990;e;9463;e;15320;e;13132;e;118912;e
;05513;Gelsenkirchen, kreisfreie Stadt;8607;e;9026;e;11597;e;13694;e;8317;e;5693;e;15091;e;16667;e;18111;e;17231;e;16469;e;15916;e;17906;e;19977;e;18867;e;28670;e;25445;e;267284;e
;05515;Münster, kreisfreie Stadt;7807;e;7973;e;10687;e;12482;e;7652;e;7031;e;30720;e;29504;e;23443;e;19967;e;18220;e;16536;e;17797;e;21301;e;19431;e;28646;e;27874;e;307071;e
;05554;Borken, Landkreis;11582;e;12220;e;15776;e;18867;e;11759;e;7936;e;19769;e;22196;e;24508;e;24160;e;23192;e;21926;e;26094;e;33364;e;29997;e;41438;e;35003;e;379787;e
;05558;Coesfeld, Landkreis;6438;e;7075;e;9101;e;10314;e;6717;e;4413;e;10746;e;11646;e;13071;e;14278;e;13743;e;12827;e;15425;e;20156;e;18776;e;27896;e;23595;e;226217;e
;05562;Recklinghausen, Landkreis;16907;e;17908;e;24193;e;28527;e;17592;e;11815;e;29786;e;32822;e;37890;e;38827;e;37872;e;36142;e;43129;e;52271;e;49776;e;78334;e;69064;e;622855;e
;05566;Steinfurt, Landkreis;13129;e;13815;e;18271;e;21557;e;13717;e;9382;e;24090;e;25193;e;27285;e;28609;e;27586;e;25649;e;31799;e;39693;e;35648;e;50491;e;44128;e;450042;e
;05570;Warendorf, Landkreis;8007;e;8406;e;11302;e;13461;e;8562;e;5937;e;14316;e;14724;e;16477;e;17706;e;17249;e;16675;e;19837;e;24458;e;22396;e;32933;e;29770;e;282216;e
;05711;Bielefeld, kreisfreie Stadt;9359;e;9810;e;12787;e;15397;e;9757;e;7138;e;22117;e;24544;e;23604;e;22108;e;20734;e;19307;e;21599;e;24205;e;22219;e;33005;e;33829;e;331519;e
;05754;Gütersloh, Landkreis;10659;e;11075;e;14709;e;17517;e;11144;e;7694;e;19421;e;20623;e;22266;e;23241;e;22869;e;22150;e;25636;e;31109;e;28119;e;39023;e;36419;e;363674;e
;05758;Herford, Landkreis;6687;e;7454;e;10139;e;12168;e;7652;e;5217;e;12669;e;13282;e;15059;e;15852;e;15690;e;14991;e;17441;e;21575;e;20599;e;29380;e;28738;e;254593;e
;05762;Höxter, Landkreis;3591;e;3856;e;5245;e;6429;e;4110;e;2798;e;6787;e;7297;e;7764;e;8156;e;7996;e;7687;e;9399;e;12200;e;11795;e;18147;e;15785;e;139042;e
;05766;Lippe, Landkreis;9877;e;10406;e;14315;e;17218;e;10921;e;7101;e;17705;e;18591;e;20286;e;21099;e;20243;e;18753;e;23045;e;28723;e;27718;e;41596;e;40016;e;347613;e
