"zielkreis_ags","zielkreis","p_x18_bis_24_jahre","tooltip"
"07315","Mainz, kreisfreie Stadt",95.3799545569301,"Hier leben rund <b> 19 800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 5667 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+95,4 je 1.000 Personen</b>."
"07316","Neustadt an der Weinstraße, kreisfreie Stadt",-26.9802836388793,"Hier leben rund <b>  2890 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  234 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,0 je 1.000 Personen</b>."
"07317","Pirmasens, kreisfreie Stadt",2.36721408492381,"Hier leben rund <b>  2250 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   16 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+2,4 je 1.000 Personen</b>."
"07318","Speyer, kreisfreie Stadt",-26.417445482866,"Hier leben rund <b>  2680 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  212 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,4 je 1.000 Personen</b>."
"07319","Worms, kreisfreie Stadt",-13.4403072070219,"Hier leben rund <b>  4860 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  196 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-13,4 je 1.000 Personen</b>."
"07320","Zweibrücken, kreisfreie Stadt",-8.93010475699811,"Hier leben rund <b>  1940 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   52 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-8,9 je 1.000 Personen</b>."
"07331","Alzey-Worms",-33.3729582177608,"Hier leben rund <b>  7570 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  758 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-33,4 je 1.000 Personen</b>."
"07332","Bad Dürkheim",-42.9623171558655,"Hier leben rund <b>  6880 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  887 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-43,0 je 1.000 Personen</b>."
"07333","Donnersbergkreis",-38.6963878466858,"Hier leben rund <b>  4530 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  526 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-38,7 je 1.000 Personen</b>."
"07334","Germersheim",-25.6342494714588,"Hier leben rund <b>  7570 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  582 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,6 je 1.000 Personen</b>."
"07335","Kaiserslautern, Landkreis",-36.2057667103539,"Hier leben rund <b>  6100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  663 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-36,2 je 1.000 Personen</b>."
"07336","Kusel",-28.2833461505597,"Hier leben rund <b>  3900 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  331 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,3 je 1.000 Personen</b>."
"07337","Südliche Weinstraße",-30.702468131272,"Hier leben rund <b>  6140 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  566 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-30,7 je 1.000 Personen</b>."
"07338","Rhein-Pfalz-Kreis",-31.7069163791687,"Hier leben rund <b>  8120 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  772 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-31,7 je 1.000 Personen</b>."
"07339","Mainz-Bingen",-39.0634089586969,"Hier leben rund <b> 11 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1343 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-39,1 je 1.000 Personen</b>."
"07340","Südwestpfalz",-34.5918298674204,"Hier leben rund <b>  4950 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  514 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-34,6 je 1.000 Personen</b>."
"08111","Stuttgart, Stadt",44.6439227320001,"Hier leben rund <b> 39 100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 5237 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+44,6 je 1.000 Personen</b>."
"08115","Böblingen",-22.6500905105995,"Hier leben rund <b> 22 280 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1514 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-22,7 je 1.000 Personen</b>."
"08116","Esslingen",-8.02285617896979,"Hier leben rund <b> 31 620 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  761 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-8,0 je 1.000 Personen</b>."
"08117","Göppingen",-20.0915058683111,"Hier leben rund <b> 15 080 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  909 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,1 je 1.000 Personen</b>."
"08118","Ludwigsburg",-16.1715513612902,"Hier leben rund <b> 30 090 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1460 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-16,2 je 1.000 Personen</b>."
"08119","Rems-Murr-Kreis",-20.5305651672434,"Hier leben rund <b> 26 010 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1602 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,5 je 1.000 Personen</b>."
"08121","Heilbronn, Stadt",7.77578398701188,"Hier leben rund <b>  7800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  182 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+7,8 je 1.000 Personen</b>."
"08125","Heilbronn, Landkreis",-20.4022850559263,"Hier leben rund <b> 20 830 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1275 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,4 je 1.000 Personen</b>."
"08126","Hohenlohekreis",-19.304152637486,"Hier leben rund <b>  7420 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  430 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,3 je 1.000 Personen</b>."
"08127","Schwäbisch Hall",-22.4811289793239,"Hier leben rund <b> 12 190 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  822 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-22,5 je 1.000 Personen</b>."
"08128","Main-Tauber-Kreis",-27.2899661967186,"Hier leben rund <b>  8090 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  662 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,3 je 1.000 Personen</b>."
"08135","Heidenheim",-27.0350944522622,"Hier leben rund <b>  7820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  634 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,0 je 1.000 Personen</b>."
"08136","Ostalbkreis",-20.8041794943558,"Hier leben rund <b> 21 440 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1338 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,8 je 1.000 Personen</b>."
"08211","Baden-Baden, Stadt",-23.8188207731355,"Hier leben rund <b>  2560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  183 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-23,8 je 1.000 Personen</b>."
"08212","Karlsruhe, Stadt",68.4359741691605,"Hier leben rund <b> 25 400 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 5214 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+68,4 je 1.000 Personen</b>."
"08215","Karlsruhe, Landkreis",-24.0820125588285,"Hier leben rund <b> 25 430 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1837 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,1 je 1.000 Personen</b>."
"08216","Rastatt",-31.6650977931179,"Hier leben rund <b> 12 750 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1211 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-31,7 je 1.000 Personen</b>."
"08221","Heidelberg, Stadt",85.4176055280156,"Hier leben rund <b> 17 750 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 4549 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+85,4 je 1.000 Personen</b>."
"08222","Mannheim, Stadt",53.2345505823214,"Hier leben rund <b> 22 810 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3643 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+53,2 je 1.000 Personen</b>."
"08225","Neckar-Odenwald-Kreis",-32.1681864235056,"Hier leben rund <b>  9210 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  889 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,2 je 1.000 Personen</b>."
"08226","Rhein-Neckar-Kreis",-16.915176126559,"Hier leben rund <b> 32 260 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1637 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-16,9 je 1.000 Personen</b>."
"08231","Pforzheim, Stadt",3.58756311453627,"Hier leben rund <b>  7530 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   81 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+3,6 je 1.000 Personen</b>."
"08235","Calw",-27.0512422895344,"Hier leben rund <b>  9670 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  785 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,1 je 1.000 Personen</b>."
"08236","Enzkreis",-30.7403988699617,"Hier leben rund <b> 11 920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1099 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-30,7 je 1.000 Personen</b>."
"08237","Freudenstadt",-27.9646484632634,"Hier leben rund <b>  7580 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  636 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,0 je 1.000 Personen</b>."
"08311","Freiburg im Breisgau, Stadt",89.1948833709556,"Hier leben rund <b> 22 150 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 5927 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+89,2 je 1.000 Personen</b>."
"08315","Breisgau-Hochschwarzwald",-26.7026702670267,"Hier leben rund <b> 15 550 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1246 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,7 je 1.000 Personen</b>."
"08316","Emmendingen",-25.8544839255499,"Hier leben rund <b>  9850 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  764 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,9 je 1.000 Personen</b>."
"08317","Ortenaukreis",-22.7318752531389,"Hier leben rund <b> 26 340 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1796 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-22,7 je 1.000 Personen</b>."
"08325","Rottweil",-32.9377573262291,"Hier leben rund <b>  8260 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  816 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,9 je 1.000 Personen</b>."
"08326","Schwarzwald-Baar-Kreis",-21.0582010582011,"Hier leben rund <b> 12 600 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  796 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-21,1 je 1.000 Personen</b>."
"08327","Tuttlingen",-28.1498738109105,"Hier leben rund <b>  8580 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  725 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,1 je 1.000 Personen</b>."
"08335","Konstanz",23.4323279910089,"Hier leben rund <b> 21 650 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1522 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+23,4 je 1.000 Personen</b>."
"08336","Lörrach",-15.2916889670464,"Hier leben rund <b> 13 080 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  600 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-15,3 je 1.000 Personen</b>."
"08337","Waldshut",-27.0957980881645,"Hier leben rund <b>  9690 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  788 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,1 je 1.000 Personen</b>."
"08415","Reutlingen",-15.2850937990944,"Hier leben rund <b> 18 040 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  827 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-15,3 je 1.000 Personen</b>."
"08416","Tübingen",47.3015726036699,"Hier leben rund <b> 21 600 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3065 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+47,3 je 1.000 Personen</b>."
"08417","Zollernalbkreis",-19.0996301433195,"Hier leben rund <b> 11 540 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  661 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,1 je 1.000 Personen</b>."
"08421","Ulm, Stadt",46.7658563844649,"Hier leben rund <b>  9540 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1339 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+46,8 je 1.000 Personen</b>."
"08425","Alb-Donau-Kreis",-25.0045676402266,"Hier leben rund <b> 12 770 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  958 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,0 je 1.000 Personen</b>."
"08426","Biberach",-24.6215017586787,"Hier leben rund <b> 13 080 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  966 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,6 je 1.000 Personen</b>."
"08435","Bodenseekreis",-27.9926928863099,"Hier leben rund <b> 12 410 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1042 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,0 je 1.000 Personen</b>."
"08436","Ravensburg",-12.0486040002731,"Hier leben rund <b> 19 530 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  706 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-12,0 je 1.000 Personen</b>."
"08437","Sigmaringen",-23.931819046532,"Hier leben rund <b>  8760 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  629 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-23,9 je 1.000 Personen</b>."
"09161","Ingolstadt",15.0630447660151,"Hier leben rund <b>  7880 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  356 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+15,1 je 1.000 Personen</b>."
"09162","München, Landeshauptstadt",74.6205354274037,"Hier leben rund <b> 77 810 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>17 418 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+74,6 je 1.000 Personen</b>."
"09163","Rosenheim, Stadt",37.8625134264232,"Hier leben rund <b>  3720 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  423 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+37,9 je 1.000 Personen</b>."
"09171","Altötting",-12.2878581860301,"Hier leben rund <b>  6620 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  244 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-12,3 je 1.000 Personen</b>."
"09172","Berchtesgadener Land",-9.45665245435662,"Hier leben rund <b>  6100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  173 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-9,5 je 1.000 Personen</b>."
"09173","Bad Tölz-Wolfratshausen",-25.7563729381671,"Hier leben rund <b>  7560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  584 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,8 je 1.000 Personen</b>."
"09174","Dachau",-15.0105868118572,"Hier leben rund <b>  8820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  397 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-15,0 je 1.000 Personen</b>."
"09175","Ebersberg",-28.5990338164251,"Hier leben rund <b>  8620 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  740 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,6 je 1.000 Personen</b>."
"09176","Eichstätt",-17.7652582159624,"Hier leben rund <b>  8880 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  473 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-17,8 je 1.000 Personen</b>."
"09177","Erding",-14.1065830721003,"Hier leben rund <b>  8930 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  378 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-14,1 je 1.000 Personen</b>."
"09178","Freising",12.7496812579686,"Hier leben rund <b> 11 760 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  450 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+12,7 je 1.000 Personen</b>."
"09179","Fürstenfeldbruck",-24.5298219296052,"Hier leben rund <b> 12 000 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  883 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,5 je 1.000 Personen</b>."
"09180","Garmisch-Partenkirchen",-13.4254689042448,"Hier leben rund <b>  5060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  204 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-13,4 je 1.000 Personen</b>."
"09181","Landsberg am Lech",-31.5579167234255,"Hier leben rund <b>  7340 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  695 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-31,6 je 1.000 Personen</b>."
"09182","Miesbach",-24.4298656669791,"Hier leben rund <b>  5340 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  391 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,4 je 1.000 Personen</b>."
"09183","Mühldorf a.Inn",-12.2008009686132,"Hier leben rund <b>  7160 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  262 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-12,2 je 1.000 Personen</b>."
"09184","München, Landkreis",-14.3581637357571,"Hier leben rund <b> 20 240 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  872 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-14,4 je 1.000 Personen</b>."
"09185","Neuburg-Schrobenhausen",-11.9321291735085,"Hier leben rund <b>  6090 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  218 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-11,9 je 1.000 Personen</b>."
"09186","Pfaffenhofen a.d.Ilm",-15.5141257878267,"Hier leben rund <b>  7560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  352 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-15,5 je 1.000 Personen</b>."
"09187","Rosenheim, Landkreis",-19.7223133267738,"Hier leben rund <b> 15 240 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  902 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,7 je 1.000 Personen</b>."
"09188","Starnberg",-45.0155150561601,"Hier leben rund <b>  7630 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1030 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-45,0 je 1.000 Personen</b>."
